Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
136,"A Rowhani-Farid, M Allen, AG Barnett","What incentives increase data sharing in health and medical research? A systematic review",2017,"Research integrity and peer review","Springer","https://link.springer.com/article/10.1186/s41073-017-0028-9","https://scholar.google.com/scholar?cites=1677040580983683354&as_sdt=2005&sciodt=2007&hl=en",38,"2025-06-12 13:36:17","HTML","10.1186/s41073-017-0028-9","","",,,,,136,17.00,45,3,8,"… attribution as an incentive; collaboration across consortia through workshops and development of frameworks for data sharing; implementation of data sharing policies; and campaigns …","https://link.springer.com/article/10.1186/s41073-017-0028-9","https://scholar.google.com/scholar?q=related:Gnly54ULRhcJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
8,"M Raj, K Ryan, PS Amara, P Nong, K Calhoun…","Policy preferences regarding health data sharing among patients with cancer: public deliberations",2023,"JMIR cancer","cancer.jmir.org","https://cancer.jmir.org/2023/1/e39631/span[","https://scholar.google.com/scholar?cites=11513231917185022036&as_sdt=2005&sciodt=2007&hl=en",39,"2025-06-12 13:36:17","HTML","","","",,,,,8,4.00,1,6,2,"… However, patients are generally unaware of the extent of data sharing that occurs in the context of health care delivery. Although the notification of data sharing policies is described in …","https://cancer.jmir.org/2023/1/e39631/span[","https://scholar.google.com/scholar?q=related:VLiA0G03x58J:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
80,"H Wimmer, VY Yoon, V Sugumaran","A multi-agent system to support evidence based medicine and clinical decision making via data sharing and data privacy",2016,"Decision Support Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167923616300811","https://scholar.google.com/scholar?cites=8886359423856962205&as_sdt=2005&sciodt=2007&hl=en",40,"2025-06-12 13:36:17","","","","",,,,,80,8.89,27,3,9,"… Data sharing in healthcare remains a challenge due to … privacy preserving data mining, healthcare organizations are … according to the local healthcare organization's policies. Prior to …","https://www.academia.edu/download/115379306/552372.pdf","https://scholar.google.com/scholar?q=related:nWpwZdCwUnsJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
32,"O Lounsbury, L Roberts, JR Goodman, P Batey…","Opening a “can of worms” to explore the public's hopes and fears about health care data sharing: Qualitative study",2021,"Journal of Medical …","jmir.org","https://www.jmir.org/2021/2/e22744/","https://scholar.google.com/scholar?cites=18081687357525817931&as_sdt=2005&sciodt=2007&hl=en",41,"2025-06-12 13:36:17","HTML","","","",,,,,32,8.00,6,5,4,"… In addition, policy and structural changes are necessary to promote a … policy and structural changes is fundamental to ensure the development of patient-centered data sharing policies…","https://www.jmir.org/2021/2/e22744/","https://scholar.google.com/scholar?q=related:S3r_zNkO7_oJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
1,"E Tweed, K Cimova, P Craig, M Allik…","Unlocking data: Decision-maker perspectives on cross-sectoral data sharing and linkage as part of a whole-systems approach to public health policy and practice",2024,"Public Health …","research.ed.ac.uk","https://www.research.ed.ac.uk/en/publications/unlocking-data-decision-maker-perspectives-on-cross-sectoral-data","https://scholar.google.com/scholar?cites=15772710667862795759&as_sdt=2005&sciodt=2007&hl=en",42,"2025-06-12 13:36:17","","","","",,,,,1,1.00,0,5,1,"… in this review examined data use within health care, including … sharing and use of secondary data beyond the healthcare … critical reflection on processes of data access, utilisation, and …","https://www.research.ed.ac.uk/files/495261636/Unlocking_data_Decision-maker_perspectives_on_cross-sectoral_data_sharing_and_linkage_as_part_of_a_whole-systems_approach_to_public_health_policy_and_practice.pdf","https://scholar.google.com/scholar?q=related:7-X59sjs49oJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
26,"CL Cole, S Sengupta, S Rossetti…","Ten principles for data sharing and commercialization",2021,"Journal of the …","academic.oup.com","https://academic.oup.com/jamia/article-abstract/28/3/646/5981526","https://scholar.google.com/scholar?cites=7575927204732527293&as_sdt=2005&sciodt=2007&hl=en",43,"2025-06-12 13:36:17","","","","",,,,,26,6.50,7,4,4,"… a complex set of demands for healthcare institutions regarding data sharing with topics such as … therein for purposes that may be inconsistent with our institutional policies. Because …","https://academic.oup.com/jamia/article/28/3/646/5981526","https://scholar.google.com/scholar?q=related:veJMWqcZI2kJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
176,"D Rankin, M Black, R Bond, J Wallace…","Reliability of supervised machine learning using synthetic data in health care: model to preserve privacy for data sharing",2020,"JMIR medical …","medinform.jmir.org","https://medinform.jmir.org/2020/7/e18910/","https://scholar.google.com/scholar?cites=8139071489574298079&as_sdt=2005&sciodt=2007&hl=en",44,"2025-06-12 13:36:17","HTML","","","",,,,,176,35.20,35,5,5,"… and therefore whether it can be used as a valid alternative to real data when developing eHealth apps and health care policy making solutions. This will be achieved by experimenting …","https://medinform.jmir.org/2020/7/e18910/","https://scholar.google.com/scholar?q=related:3-GVqWXK83AJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
258,"H Qiu, M Qiu, M Liu, G Memmi","Secure health data sharing for medical cyber-physical systems for the healthcare 4.0",2020,"IEEE journal of biomedical and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8995537/","https://scholar.google.com/scholar?cites=9458560709197380754&as_sdt=2005&sciodt=2007&hl=en",45,"2025-06-12 13:36:17","","","","",,,,,258,51.60,65,4,5,"… methods are still based on the standard encryption algorithms [10] that encrypt the whole data … EHR data sharing methods are not enough for EHR data protection and sharing. The EHR …","","https://scholar.google.com/scholar?q=related:kjwt9tmOQ4MJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
14,"Y Wang, B Blobel, B Yang","Reinforcing health data sharing through data democratization",2022,"Journal of Personalized Medicine","mdpi.com","https://www.mdpi.com/2075-4426/12/9/1380","https://scholar.google.com/scholar?cites=14376719998354529028&as_sdt=2005&sciodt=2007&hl=en",46,"2025-06-12 13:36:17","HTML","","","",,,,,14,4.67,5,3,3,"… a health data sharing infrastructure which aims to empower a democratic health data sharing … with the GDPR, healthcare regulations, and other relevant policies. When processing and …","https://www.mdpi.com/2075-4426/12/9/1380","https://scholar.google.com/scholar?q=related:BBst2apehMcJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
474,"B Shen, J Guo, Y Yang","MedChain: Efficient healthcare data sharing via blockchain",2019,"Applied sciences","mdpi.com","https://www.mdpi.com/2076-3417/9/6/1207","https://scholar.google.com/scholar?cites=3734836467492689694&as_sdt=2005&sciodt=2007&hl=en",47,"2025-06-12 13:36:17","HTML","","","",,,,,474,79.00,158,3,6,"… research, and policy making. For example, … healthcare data sharing, user trust is a key factor for success. Any deficiency could result in distrust among patients towards the e-healthcare …","https://www.mdpi.com/2076-3417/9/6/1207","https://scholar.google.com/scholar?q=related:HpcTq_rN1DMJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
22,"R Gupta, P Kanungo, N Dagdee, G Madhu, KS Sahoo…","Secured and privacy-preserving multi-authority access control system for cloud-based healthcare data sharing",2023,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/23/5/2617","https://scholar.google.com/scholar?cites=13670340800113486216&as_sdt=2005&sciodt=2007&hl=en",48,"2025-06-12 13:36:17","HTML","","","",,,,,22,11.00,4,6,2,"… friends or relatives may access the data. The privacy of the patient is also crucial in this kind of data sharing. In the above instance, if a patient outsources their medical data with policy “[(…","https://www.mdpi.com/1424-8220/23/5/2617","https://scholar.google.com/scholar?q=related:iClLdYfOtr0J:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
84,"KP Seastedt, P Schwab, Z O'Brien, E Wakida…","Global healthcare fairness: We should be sharing more, not less, data",2022,"PLOS Digital …","journals.plos.org","https://journals.plos.org/digitalhealth/article?id=10.1371/journal.pdig.0000102&trk=public_post_comment-text","https://scholar.google.com/scholar?cites=9915975506959465613&as_sdt=2005&sciodt=2007&hl=en",49,"2025-06-12 13:36:17","HTML","","","",,,,,84,28.00,17,5,3,"… We argue limiting data sharing would not only slow the … acceptable risk threshold below which data sharing can occur must be … proper data collection and sharing, legal policy and data …","https://journals.plos.org/digitalhealth/article?id=10.1371/journal.pdig.0000102&trk=public_post_comment-text","https://scholar.google.com/scholar?q=related:jfzKvS-fnIkJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
14,"A Pugazhenthi, D Chitra","Data access control and secured data sharing approach for health care data in cloud environment",2019,"Journal of medical systems","Springer","https://link.springer.com/article/10.1007/s10916-019-1381-7","https://scholar.google.com/scholar?cites=542741634435851481&as_sdt=2005&sciodt=2007&hl=en",50,"2025-06-12 13:36:17","","10.1007/s10916-019-1381-7","","",,,,,14,2.33,7,2,6,"… A vital test in data sharing systems is access policies implementation and policies updates … The key to this research method is secured sharing of data contents from the cloud server to …","","https://scholar.google.com/scholar?q=related:2SRdFaQ0iAcJ:scholar.google.com/&scioq=data+sharing+policy+healthcare&hl=en&as_sdt=2007"
