Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
45,"F Albalwy, A Brass, A Davies","A blockchain-based dynamic consent architecture to support clinical genomic data sharing (ConsentChain): Proof-of-concept study",2021,"JMIR medical informatics","medinform.jmir.org","https://medinform.jmir.org/2021/11/e27816/","https://scholar.google.com/scholar?cites=8812158853235782750&as_sdt=2005&sciodt=2007&hl=en",40,"2025-06-12 13:31:12","HTML","","","",,,,,45,11.25,15,3,4,"… The objective of this work was not to design a system that could be used in practice in health care environments, but to show that blockchain technology has the potential to address …","https://medinform.jmir.org/2021/11/e27816/","https://scholar.google.com/scholar?q=related:XrRux8kTS3oJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
81,"S Oh, J Cha, M Ji, H Kang, S Kim…","Architecture design of healthcare software-as-a-service platform for cloud-based clinical decision support service",2015,"Healthcare …","synapse.koreamed.org","https://synapse.koreamed.org/articles/1075733","https://scholar.google.com/scholar?cites=16377829282767365441&as_sdt=2005&sciodt=2007&hl=en",41,"2025-06-12 13:31:12","HTML","","","",,,,,81,8.10,14,6,10,"… To provide reliable and secure access services to sensitive healthcare data, we reviewed … as privileged user access, data location, data segregation, data sharing, account hijacking, …","https://synapse.koreamed.org/articles/1075733","https://scholar.google.com/scholar?q=related:QeVWj_W8SeMJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
8,"R Wettstein, H Hund, C Fegeler…","Data sharing in distributed architectures–concept and implementation in HiGHmed",2021,"German Medical Data …","ebooks.iospress.nl","https://ebooks.iospress.nl/doi/10.3233/SHTI210548","https://scholar.google.com/scholar?cites=6549478797466982442&as_sdt=2005&sciodt=2007&hl=en",42,"2025-06-12 13:31:12","","10.3233/SHTI210548","","",,,,,8,2.00,2,4,4,"… data sharing process assumes that a data usage contract exists and thus all organizational and legal issues regarding data sharing … containing the released data usage request to the …","https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210548","https://scholar.google.com/scholar?q=related:Ktj4AkRs5FoJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
4,"M Jayasudha, C Vijayalakshmi","Blockchain meets healthcare: Architecture for secure data sharing in unobtrusive medical applications",2022,"AIP Conference Proceedings","pubs.aip.org","https://pubs.aip.org/aip/acp/article-abstract/2405/1/020025/2821819","https://scholar.google.com/scholar?cites=14821684141160119141&as_sdt=2005&sciodt=2007&hl=en",43,"2025-06-12 13:31:12","","10.1063/5.0072467/16197752/020025_1_online","","",,,,,4,1.33,2,2,3,"… In Section 5, we narrate the participants in our secure data sharing architecture for unobtrusive medical applications. System Functionis denoted in Section 6. The Realization and …","https://pubs.aip.org/aip/acp/article-pdf/doi/10.1063/5.0072467/16197752/020025_1_online.pdf","https://scholar.google.com/scholar?q=related:ZbvjnjIzsc0J:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
13,"O Ajayi, M Abouali, T Saadawi","Secured Inter-Healthcare Patient Health Records Exchange Architecture",2020,"2020 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9284783/","https://scholar.google.com/scholar?cites=2675405881340237995&as_sdt=2005&sciodt=2007&hl=en",44,"2025-06-12 13:31:12","","","","",,,,,13,2.60,4,3,5,"… Li, ""Integrating blockchain for data sharing and collaboration in mobile healthcare applications,"" 2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio …","","https://scholar.google.com/scholar?q=related:q5hGY3nzICUJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
14,"AM Perumal, ERS Nadar","Architectural framework of a group key management system for enhancing e‐healthcare data security",2020,"Healthcare Technology Letters","Wiley Online Library","https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/htl.2018.5114","https://scholar.google.com/scholar?cites=1197498711380917160&as_sdt=2005&sciodt=2007&hl=en",45,"2025-06-12 13:31:12","","10.1049/htl.2018.5114","","",,,,,14,2.80,7,2,5,"… The proposed methodology has been deployed and tested for healthcare users groups such as genomic data sharing, health exchanges, offices and clinics, cloud networks, insurers, …","https://ietresearch.onlinelibrary.wiley.com/doi/pdf/10.1049%2Fhtl.2018.5114","https://scholar.google.com/scholar?q=related:qPvYvrtenhAJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
653,"A Zhang, X Lin","Towards secure and privacy-preserving data sharing in e-health systems via consortium blockchain",2018,"Journal of medical systems","Springer","https://link.springer.com/article/10.1007/s10916-018-0995-5","https://scholar.google.com/scholar?cites=10862365837131060857&as_sdt=2005&sciodt=2007&hl=en",46,"2025-06-12 13:31:12","","10.1007/s10916-018-0995-5","","",,,,,653,93.29,327,2,7,"… Usually, a patient may have many healthcare service providers, … Consequently, health record sharing and exchanging is … architecture for the blockchain based health record sharing …","","https://scholar.google.com/scholar?q=related:eRaJdi3gvpYJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
313,"S Myers, J Celi, J Quinn, G Thompson…","Platform for interoperable healthcare data exchange",2008,"US Patent App. 11 …","Google Patents","https://patents.google.com/patent/US20080046292A1/en","https://scholar.google.com/scholar?cites=10529864775939723474&as_sdt=2005&sciodt=2007&hl=en",47,"2025-06-12 13:31:12","","","","",,,,,313,18.41,63,5,17,"… and interface with a wide variety of systems results in an architecture that can scale and promote the sharing of health care data across a wide variety of provider organizations and …","https://patentimages.storage.googleapis.com/b7/8c/dd/989998d7a7de82/US20080046292A1.pdf","https://scholar.google.com/scholar?q=related:0hDJXjmYIZIJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
9,"T Ismail, H Touati, N Hajlaoui, H Hamdi","Hybrid and secure E-health data sharing architecture in multi-clouds environment",2020,"The Impact of Digital …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-51517-1_21","https://scholar.google.com/scholar?cites=15911431699890782764&as_sdt=2005&sciodt=2007&hl=en",48,"2025-06-12 13:31:12","HTML","10.1007/978-3-030-51517-1_21","","",,,,,9,1.80,2,4,5,"… , called Hybrid and Secure Data Sharing Architecture (HSDSA), to secure data storage in e-… security in healthcare by maintaining the privacy and confidentiality of sensitive data and …","https://link.springer.com/chapter/10.1007/978-3-030-51517-1_21","https://scholar.google.com/scholar?q=related:LELhI9TC0NwJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
34,"G Lin, H Wang, J Wan, L Zhang, J Huang","A blockchain-based fine-grained data sharing scheme for e-healthcare system",2022,"Journal of Systems Architecture","Elsevier","https://www.sciencedirect.com/science/article/pii/S1383762122002168","https://scholar.google.com/scholar?cites=18273113286778182752&as_sdt=2005&sciodt=2007&hl=en",49,"2025-06-12 13:31:12","HTML","","","",,,,,34,11.33,7,5,3,"… e-healthcare system. Therefore, in this paper, we propose a condition-invisible PRE scheme to ensure the confidentiality of the data search without losing the efficiency of data sharing. …","https://www.sciencedirect.com/science/article/pii/S1383762122002168","https://scholar.google.com/scholar?q=related:YFziHrgjl_0J:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
916,"P Zhang, J White, DC Schmidt, G Lenz…","FHIRChain: applying blockchain to securely and scalably share clinical data",2018,"Computational and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2001037018300370","https://scholar.google.com/scholar?cites=11834105082900073900&as_sdt=2005&sciodt=2007&hl=en",50,"2025-06-12 13:31:12","HTML","","","",,,,,916,130.86,183,5,7,"… architecture designed to meet ONC requirements by encapsulating the HL7 Fast Healthcare … define identities for healthcare users participating in clinical data sharing, while protecting …","https://www.sciencedirect.com/science/article/pii/S2001037018300370","https://scholar.google.com/scholar?q=related:rE3nhN8vO6QJ:scholar.google.com/&scioq=data+sharing+architecture+healthcare&hl=en&as_sdt=2007"
