Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
43,"J Innerbichler, S Gonul…","NIMBLE collaborative platform: Microservice architectural approach to federated IoT",2017,"2017 Global Internet …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8016216/","https://scholar.google.com/scholar?cites=224636185573077959&as_sdt=2005&sciodt=2007&hl=en",40,"2025-06-12 13:34:22","","","","",,,,,43,5.38,14,3,8,"… To demonstrate microservices in practice, we present two … buildings: one is IoT-based data sharing in a supply chain, and … Dynamic data sharing is governed by the security policies of …","","https://scholar.google.com/scholar?q=related:xzPIrGsRHgMJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
172,"D Yu, Y Jin, Y Zhang, X Zheng","A survey on security issues in services communication of Microservices‐enabled fog applications",2019,"Concurrency and Computation …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.4436","https://scholar.google.com/scholar?cites=981582623797770209&as_sdt=2005&sciodt=2007&hl=en",41,"2025-06-12 13:34:22","","10.1002/cpe.4436","","",,,,,172,28.67,43,4,6,"… To incorporate various design choices and customized policies in fog computing paradigm, Microservices is proposed as a new software architecture, which is easy to modify and quick …","https://onlinelibrary.wiley.com/doi/am-pdf/10.1002/cpe.4436","https://scholar.google.com/scholar?q=related:4XcpGTJInw0J:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
87,"N Singh, Y Hamid, S Juneja, G Srivastava…","Load balancing and service discovery using Docker Swarm for microservice based big data applications",2023,"Journal of Cloud …","Springer","https://link.springer.com/article/10.1186/s13677-022-00358-7","https://scholar.google.com/scholar?cites=14989383611724295877&as_sdt=2005&sciodt=2007&hl=en",42,"2025-06-12 13:34:22","HTML","10.1186/s13677-022-00358-7","","",,,,,87,43.50,17,5,2,"… big data applications implemented as a microservice inside … which are important for microservice architectures. The main … memory usage using microservices for big data applications. …","https://link.springer.com/article/10.1186/s13677-022-00358-7","https://scholar.google.com/scholar?q=related:xW7jSvr8BNAJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
68,"M Krämer, S Frese, A Kuijper","Implementing secure applications in smart city clouds using microservices",2019,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X18304539","https://scholar.google.com/scholar?cites=10537556268924457741&as_sdt=2005&sciodt=2007&hl=en",43,"2025-06-12 13:34:22","","","","",,,,,68,11.33,23,3,6,"… items with CP-ABE (Ciphertext-Policy Attribute-Based Encryption) and actual Smart City … user data through eavesdropping. Our findings indicate that the microservice architectural style …","https://michelkraemer.com/publications/2019/Kraemer,%20Frese,%20Kuijper%20-%20Implementing%20secure%20applications%20in%20smart%20city%20clouds%20using%20microservices%20(accepted%20manuscript).pdf","https://scholar.google.com/scholar?q=related:DdPuoZjrPJIJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
260,"M Vogel, T Bruckmeier, F Di Cerbo","General data protection regulation (GDPR) infrastructure for microservices and programming model",2020,"US Patent 10,839,099","Google Patents","https://patents.google.com/patent/US10839099B2/en","https://scholar.google.com/scholar?cites=213093071793857774&as_sdt=2005&sciodt=2007&hl=en",44,"2025-06-12 13:34:22","","","","",,,,,260,52.00,87,3,5,"… methods for general data protection regulation, and more particularly to an infrastructure for microservices and programming model to execute the general data protection regulation. …","https://patentimages.storage.googleapis.com/ca/90/b0/a8d218e02c30f7/US10839099.pdf","https://scholar.google.com/scholar?q=related:7qReEAUP9QIJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
20,"NC Sheffield, VR Bonazzi, PE Bourne, T Burdett…","From biomedical cloud platforms to microservices: next steps in FAIR data and analysis",2022,"Scientific Data","nature.com","https://www.nature.com/articles/s41597-022-01619-5","https://scholar.google.com/scholar?cites=17274518996910826294&as_sdt=2005&sciodt=2007&hl=en",45,"2025-06-12 13:34:22","HTML","","","",,,,,20,6.67,4,5,3,"… In our experience, biomedical cloud platforms, while frequently built on the premise of simplifying data sharing and interoperability, are not generally delivering on this promise. Instead, …","https://www.nature.com/articles/s41597-022-01619-5","https://scholar.google.com/scholar?q=related:NmOb3IBru-8J:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
37,"X Hou, C Li, J Liu, L Zhang, S Ren…","AlphaR: Learning-powered resource management for irregular, dynamic microservice graph",2021,"2021 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9460554/","https://scholar.google.com/scholar?cites=8970618777016719498&as_sdt=2005&sciodt=2007&hl=en",46,"2025-06-12 13:34:22","","","","",,,,,37,9.25,6,6,4,"… Furthermore, we implement a policy network to select appropriate resource allocation … and dynamicity of microservices by analyzing the trace data of a production data center (global …","https://www.cs.sjtu.edu.cn/~lichao/publications/AlphaR_Learning_IPDPS-2021-Hou.pdf","https://scholar.google.com/scholar?q=related:itiH0z8KfnwJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
3,"Y Gao, G Casale, R Singhal","Performance Modeling of Distributed Data Processing in Microservice Applications",2024,"ACM Transactions on Modeling and …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3687265","https://scholar.google.com/scholar?cites=11983321224920903652&as_sdt=2005&sciodt=2007&hl=en",47,"2025-06-12 13:34:22","","10.1145/3687265","","",,,,,3,3.00,1,3,1,"… policies for such systems. To design reliable performance predictions to drive the deinitions of such policies, we consider two distinct categories of services: in-memory data storage …","https://dl.acm.org/doi/pdf/10.1145/3687265","https://scholar.google.com/scholar?q=related:5C_P6ClPTaYJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
24,"F Guo, B Tang, M Tang, W Liang","Deep reinforcement learning-based microservice selection in mobile edge computing",2023,"Cluster Computing","Springer","https://link.springer.com/article/10.1007/S10586-022-03661-9","https://scholar.google.com/scholar?cites=11261134491548408198&as_sdt=2005&sciodt=2007&hl=en",48,"2025-06-12 13:34:22","","10.1007/S10586-022-03661-9","","",,,,,24,12.00,6,4,2,"… To cope with the complex dynamic environment, we solve MSSP based on a deep deterministic policy gradient microservice selection approach, named MS_DDPG. It is a method …","","https://scholar.google.com/scholar?q=related:hlmk8CeWR5wJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
20,"R Xu, Y Chen, E Blasch, A Aved…","Hybrid blockchain-enabled secure microservices fabric for decentralized multi-domain avionics systems",2020,"Sensors and Systems …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11422/114220J/Hybrid-Blockchain-Enabled-Secure-Microservices-Fabric-for-Decentralized-Multi-Domain/10.1117/12.2559036.short","https://scholar.google.com/scholar?cites=13810287587611547020&as_sdt=2005&sciodt=2007&hl=en",49,"2025-06-12 13:34:22","","10.1117/12.2559036.short","","",,,,,20,4.00,4,5,5,"… for data aggregation, sharing and security policy enforcement, and it incurs critical issues related to bottleneck of performance, data … and secure data sharing service, where data and its …","https://arxiv.org/pdf/2004.10674","https://scholar.google.com/scholar?q=related:jJWSEWT_p78J:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
43,"MA Jarwar, S Ali, MG Kibria, S Kumar…","Exploiting interoperable microservices in web objects enabled Internet of Things",2017,"… on Ubiquitous and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7993746/","https://scholar.google.com/scholar?cites=14556371708891332919&as_sdt=2005&sciodt=2007&hl=en",50,"2025-06-12 13:34:22","","","","",,,,,43,5.38,9,5,8,"… microservices which stream data from sensors or activating object through actuator may not influence to other microservices … supports one task one microservices policy. Here the task …","https://www.phdinfo.org/Omnet/o21.pdf","https://scholar.google.com/scholar?q=related:N4EDP_KeAsoJ:scholar.google.com/&scioq=data+sharing+policy+microservice&hl=en&as_sdt=2007"
